frame,time,dominant_mode,dominant_amplitude,target_amplitude,shell_fraction,handedness
73,36.5,5,0.8586252227014514,0.8586252227014515,0.972,0.9927835051546392
74,37.0,5,0.8560631872385126,0.8560631872385133,0.9675,0.9958656330749354
75,37.5,5,0.8446096506190162,0.8446096506190152,0.9675,0.9989664082687338
76,38.0,5,0.8255508257359394,0.8255508257359385,0.9715,0.9927611168562565
77,38.5,5,0.8069750047018609,0.8069750047018609,0.964,0.9958376690946931
78,39.0,5,0.7794539520809541,0.7794539520809546,0.943,0.9893560404470463
79,39.5,5,0.7482988703809038,0.7482988703809037,0.925,0.9913232104121475
80,40.0,5,0.7217822703208935,0.7217822703208929,0.9245,0.9836423118865867
81,40.5,5,0.7110418100660632,0.7110418100660642,0.925,0.9792463134898962
82,41.0,5,0.7050308416857225,0.7050308416857223,0.929,0.9924446842957366
83,41.5,5,0.6764210878814338,0.6764210878814332,0.943,0.9968085106382979
84,42.0,5,0.648590430308613,0.6485904303086124,0.9365,0.9957173447537473
85,42.5,5,0.6058317611760923,0.6058317611760926,0.9345,0.9816810344827587
86,43.0,5,0.5465798517730995,0.5465798517730992,0.933,0.9783783783783784
87,43.5,5,0.5032921637625097,0.5032921637625104,0.937,0.9935414424111948
88,44.0,5,0.491357109202062,0.4913571092020611,0.945,0.9957492029755579
89,44.5,5,0.4828793163736792,0.48287931637368003,0.9545,0.9968536969061353
90,45.0,5,0.4773649656010708,0.47736496560107067,0.959,0.9947643979057592
91,45.5,5,0.47469987557919074,0.4746998755791904,0.9505,0.9894347596407819
92,46.0,5,0.45161759512273025,0.4516175951227306,0.926,0.9923747276688453
93,46.5,5,0.421402987943765,0.42140298794376513,0.913,0.9790748898678414
94,47.0,5,0.3817729580345816,0.38177295803458117,0.9145,0.9625962596259626
95,47.5,5,0.3549012054320785,0.3549012054320781,0.9175,0.9747668678003292
96,48.0,5,0.3264962095899745,0.3264962095899753,0.9285,0.9880694143167028
97,48.5,5,0.3073764460493394,0.30737644604933967,0.924,0.9956498096791735
98,49.0,5,0.27456319880535324,0.2745631988053531,0.9155,0.992294991744634
99,49.5,11,0.296079920002752,0.22282210085627224,0.9015,0.984375
100,50.0,11,0.3003011574532006,0.1672757408754493,0.8965,0.9808126410835214
101,50.5,11,0.30359570643945505,0.11301194094456812,0.9065,0.9487750556792873
102,51.0,10,0.23650285928285075,0.07781347722493674,0.9135,0.9542920847268673
103,51.5,10,0.22993379688704904,0.06207028399292552,0.921,0.9647964796479648
104,52.0,10,0.21695132174780563,0.05540537712752646,0.94,0.9838709677419355
105,52.5,10,0.22452095180965145,0.051324153502847886,0.959,0.993717277486911
106,53.0,11,0.2652918762704753,0.03921346822596304,0.967,0.995850622406639
107,53.5,11,0.2641521389718868,0.031009779107361714,0.9705,0.9979349509550852
108,54.0,11,0.2850557171393105,0.026483044093527836,0.972,0.9948533196088523
109,54.5,11,0.29061498012009174,0.03157669613280246,0.9735,0.9948612538540597
110,55.0,11,0.3093204507267528,0.04568811796534517,0.9695,0.9948400412796697
111,55.5,11,0.31775673912615715,0.053583050253159806,0.9725,0.9958826556870818
112,56.0,11,0.32565929292258927,0.05198412834895368,0.977,0.997946611909651
113,56.5,11,0.3368868772244686,0.047725188504467726,0.971,0.9969072164948454
114,57.0,11,0.3517422024286954,0.04375368526368175,0.971,0.9979328165374677
115,57.5,11,0.366326806157123,0.03307124985903017,0.9755,0.9969199178644764
116,58.0,11,0.3834817451192136,0.030124807324554848,0.981,0.9979570990806946
117,58.5,11,0.40012405868766704,0.028082183290880643,0.98,0.9969309462915601
118,59.0,11,0.41136525156117737,0.025001992695736684,0.9815,0.9969403365629781
119,59.5,11,0.4156043253416477,0.02051036424615623,0.981,0.9979602243753187
120,60.0,11,0.4104777928691739,0.015191794431643311,0.9805,0.9989801121876594
121,60.5,11,0.3990058370144512,0.01196465083402677,0.983,0.9979633401221996
122,61.0,11,0.3834822888977601,0.007509654062950547,0.9845,0.9979664463650229
123,61.5,12,0.48686382262339534,0.005934626690302094,0.9855,1.0
124,62.0,12,0.5075307241681569,0.0065435660912419626,0.986,1.0
125,62.5,12,0.528811918788596,0.004267951068179372,0.9825,0.9989816700610998
126,63.0,12,0.5500906030793404,0.002083581417247379,0.9845,0.9979674796747967
127,63.5,12,0.5713204878893225,0.003942958058976059,0.9825,1.0
128,64.0,12,0.5916459454349753,0.005667695240607887,0.9855,0.9989852866565195
129,64.5,12,0.6073431338493319,0.006179810735669163,0.986,1.0
130,65.0,12,0.6231208800983705,0.006891305418156361,0.987,1.0
131,65.5,12,0.6327236484523423,0.006386685213957859,0.9895,0.998989388580091
132,66.0,12,0.6428790965455292,0.01144345463947869,0.99,1.0
133,66.5,12,0.6550019544533314,0.011169930228180908,0.994,0.998992950654582
134,67.0,12,0.6638879024126653,0.012191303681477817,0.993,0.998991935483871
135,67.5,12,0.6713976179897613,0.013058662325604011,0.9895,0.9989888776541962
136,68.0,12,0.6809417765647503,0.01425518327886269,0.991,0.998989898989899
137,68.5,12,0.6812126500599668,0.009630883660147745,0.991,0.9989904088844018
138,69.0,12,0.6750675698209027,0.009154341423715611,0.995,1.0
139,69.5,12,0.6701540728299146,0.01214929943771467,0.994,1.0
140,70.0,12,0.664604697381237,0.013136059558709286,0.994,1.0
141,70.5,12,0.657632204914472,0.014226367345118944,0.994,1.0
142,71.0,12,0.6491168044597504,0.01463207696942755,0.995,1.0
143,71.5,12,0.6395798672287436,0.01645102017668727,0.9945,1.0
144,72.0,12,0.6263291978042681,0.020639995363793028,0.996,1.0
145,72.5,12,0.6142643834968025,0.022634748260353412,0.9975,1.0
146,73.0,12,0.6057689445394889,0.024694890177816318,0.9975,1.0
147,73.5,12,0.5946197127684962,0.025100029730085818,0.996,1.0
148,74.0,12,0.5821045990586651,0.022777581948215473,0.997,1.0
149,74.5,12,0.5668965387135898,0.022042785760637118,0.998,1.0
150,75.0,12,0.5558361675913579,0.022136881897403805,0.9955,1.0
151,75.5,13,0.694465759945425,0.019987088780417158,0.9965,1.0
152,76.0,13,0.7068172403356706,0.017401840459991633,0.9985,1.0
153,76.5,13,0.7188331872650692,0.01535080984140464,0.9985,1.0
154,77.0,13,0.7271096995576019,0.01380647586889918,0.999,1.0
155,77.5,13,0.7364643312052134,0.012151475721595164,0.9985,1.0
156,78.0,13,0.7458473520876197,0.011232994141069891,0.998,1.0
157,78.5,13,0.75282743049002,0.013072532555829384,0.9995,1.0
158,79.0,13,0.7603954520146378,0.013675930070433221,1.0,1.0
159,79.5,13,0.7686698779479031,0.014278552038279522,1.0,1.0
160,80.0,13,0.7788714062946046,0.013701184409125752,1.0,1.0
161,80.5,13,0.787597912021487,0.011643008213612081,0.9995,1.0
162,81.0,13,0.7988905498730441,0.011051781251274715,1.0,0.999
163,81.5,13,0.8087316181555422,0.011333523823116821,0.9995,1.0
164,82.0,13,0.8186337894062504,0.010053341282167241,0.9985,1.0
165,82.5,13,0.8272385843119084,0.012549973203455087,0.999,1.0
166,83.0,13,0.8348751005729353,0.012107510415839285,0.999,1.0
167,83.5,13,0.8407501088277952,0.01241528651227141,0.9985,1.0
168,84.0,13,0.8456521970577966,0.012752635653106007,0.9995,1.0
169,84.5,13,0.8494704499024757,0.012845936016917808,1.0,1.0
170,85.0,13,0.8543417834843059,0.012379842148241347,1.0,1.0
171,85.5,13,0.8582894153802427,0.011475647107458338,0.9995,1.0
172,86.0,13,0.8626519157949386,0.01225325198702853,1.0,1.0
173,86.5,13,0.8664739744410667,0.012673835524560422,1.0,1.0
174,87.0,13,0.8702396548171795,0.01246795809972318,1.0,1.0
175,87.5,13,0.8745151825788136,0.011607618503194573,1.0,1.0
176,88.0,13,0.8786784519884381,0.010638054915687086,1.0,1.0
177,88.5,13,0.8845907401866028,0.01153447040258082,1.0,1.0
178,89.0,13,0.8893083570200068,0.013090387640478473,1.0,1.0
179,89.5,13,0.8932307360727266,0.012783113373182229,1.0,1.0
180,90.0,13,0.8961414110839757,0.013445488197623949,1.0,1.0
181,90.5,13,0.8966330857380727,0.014167728586342718,1.0,1.0
182,91.0,13,0.896586619280015,0.01448621258740322,1.0,1.0
183,91.5,13,0.8975357573293521,0.014631867079159838,1.0,1.0
184,92.0,13,0.8984638298188505,0.014485396053865429,1.0,1.0
185,92.5,13,0.8991463894612479,0.014404135269196316,1.0,1.0
186,93.0,13,0.9000679973000997,0.014326551478725162,1.0,1.0
187,93.5,13,0.9010022684692207,0.01400330373527594,1.0,1.0
188,94.0,13,0.9017407270319558,0.014239245926689504,1.0,1.0
189,94.5,13,0.9033221897497882,0.014463995489176085,1.0,1.0
190,95.0,13,0.9034091788912689,0.015034553200597855,1.0,1.0
191,95.5,13,0.9031277920963469,0.01577968483178942,1.0,1.0
192,96.0,13,0.9021988673900473,0.015827388024478205,1.0,1.0
193,96.5,13,0.9010037092063821,0.015996551583106748,1.0,1.0
194,97.0,13,0.9001802751258129,0.01587683776894588,1.0,1.0
195,97.5,13,0.9007597989747962,0.01576137429623654,1.0,1.0
196,98.0,13,0.9008675362805598,0.01595617181423951,1.0,1.0
197,98.5,13,0.9002029248071967,0.016092890525025584,1.0,1.0
198,99.0,13,0.899241528956317,0.016092436364011906,1.0,1.0
199,99.5,13,0.898397294135869,0.01582982310535018,1.0,1.0
200,100.0,13,0.8972514307056718,0.015773904135298614,1.0,1.0
201,100.5,13,0.896169156721882,0.01607925700493857,1.0,1.0
202,101.0,13,0.8951455500066275,0.016285420444681693,1.0,1.0
203,101.5,13,0.8943949742511736,0.016460410721799695,1.0,1.0
204,102.0,13,0.8930354284597141,0.01654121283542593,1.0,1.0
205,102.5,13,0.8924916164339997,0.017019034172501127,1.0,1.0
206,103.0,13,0.8915110165427044,0.017069011389830982,1.0,1.0
207,103.5,13,0.8893561584343238,0.017306949386508192,1.0,1.0
208,104.0,13,0.8869864811633371,0.01755265224933822,1.0,1.0
209,104.5,13,0.8860134915444985,0.0181975285722368,1.0,1.0
210,105.0,13,0.884336079400078,0.017851892294552644,1.0,1.0
211,105.5,13,0.8837177320352018,0.01772298195323357,1.0,1.0
212,106.0,13,0.8823028847556837,0.01814635683830907,1.0,1.0
213,106.5,13,0.8813843853737803,0.01845610559524516,1.0,1.0
214,107.0,13,0.8787949717501748,0.018603624044453617,1.0,1.0
215,107.5,13,0.8766249241824682,0.018603163669208826,1.0,1.0
216,108.0,13,0.8750014104121976,0.018748686753811545,1.0,1.0
217,108.5,13,0.8728307158093694,0.01918870354283615,1.0,1.0
218,109.0,13,0.8707597819010136,0.019183943794885465,1.0,1.0
219,109.5,13,0.8684645453279464,0.019017423615668563,1.0,1.0
220,110.0,13,0.8674109264964076,0.01949656257545215,1.0,1.0
221,110.5,13,0.8663183865279335,0.01955963545170667,1.0,1.0
222,111.0,13,0.8663079576847416,0.019379625329174643,1.0,1.0
223,111.5,13,0.8644124428876325,0.019726197997793498,1.0,1.0
224,112.0,13,0.8626737609378886,0.020133463676924895,1.0,1.0
225,112.5,13,0.8621001932049748,0.020813381715914472,1.0,1.0
226,113.0,13,0.8614246382833257,0.02102142855617703,1.0,1.0
227,113.5,13,0.8614020585000632,0.021695896290137004,0.9995,1.0
228,114.0,13,0.8612995521487764,0.02165020793047507,0.9995,1.0
229,114.5,13,0.8607153137006333,0.021996414746537612,0.9995,1.0
230,115.0,13,0.8592432560411255,0.02239516570105303,1.0,1.0
231,115.5,13,0.8590836592440806,0.022057911062992805,1.0,1.0
232,116.0,13,0.8581726956178534,0.02225061721931595,1.0,1.0
233,116.5,13,0.8580525633436082,0.022884453907320332,1.0,1.0
234,117.0,13,0.8575466559739163,0.02316037408491915,1.0,1.0
235,117.5,13,0.8571022710884525,0.023374008139119308,1.0,1.0
236,118.0,13,0.8568066446127099,0.024382568599916037,1.0,1.0
237,118.5,13,0.8561796661005366,0.024998513450026023,1.0,1.0
238,119.0,13,0.856583578644074,0.025379649849895575,1.0,1.0
239,119.5,13,0.8566389274798888,0.025229343944018538,1.0,1.0
240,120.0,13,0.8553889368649702,0.025225653221614342,1.0,1.0
241,120.5,13,0.8555663404152827,0.025565068741830246,1.0,1.0
242,121.0,13,0.8545454318259551,0.025706093945383156,1.0,1.0
243,121.5,13,0.8536841162366361,0.025963358842660458,1.0,1.0
244,122.0,13,0.8528753809094206,0.025714807752751135,1.0,1.0
245,122.5,13,0.8527486986816287,0.025666245085099054,1.0,1.0
246,123.0,13,0.8505005295723259,0.026259649449588512,1.0,1.0
247,123.5,13,0.8490301093028252,0.026379097481354107,1.0,1.0
248,124.0,13,0.8478367800061354,0.02666748201359749,1.0,1.0
249,124.5,13,0.8468039332848647,0.026981666593397142,1.0,1.0
250,125.0,13,0.8454909987137809,0.02674980181591414,1.0,1.0
251,125.5,13,0.8445408040222323,0.026733841041634395,1.0,1.0
252,126.0,13,0.8434872345853058,0.027338604849084406,1.0,1.0
253,126.5,13,0.8419683973920972,0.02762550884711594,1.0,1.0
254,127.0,13,0.8401333991990358,0.027562653160782213,1.0,1.0
255,127.5,13,0.8396452926728925,0.02729377498241543,1.0,1.0
256,128.0,13,0.8384744392934841,0.02821760691880012,1.0,1.0
257,128.5,13,0.837244822283607,0.028078542825083506,1.0,1.0
258,129.0,13,0.8356565549384559,0.02802102606407736,1.0,1.0
259,129.5,13,0.8351418118320515,0.02807491680029114,1.0,1.0
260,130.0,13,0.833865581754629,0.028109724447520433,1.0,1.0
261,130.5,13,0.832140371887337,0.02821383547827732,1.0,1.0
262,131.0,13,0.8308366695439753,0.028228629629267362,1.0,1.0
263,131.5,13,0.8290465795192062,0.028232497093988226,1.0,1.0
264,132.0,13,0.8276533868884342,0.028614304615281458,1.0,1.0
265,132.5,13,0.8276124534831917,0.029066508433755873,1.0,1.0
266,133.0,13,0.8269001701247499,0.028654605283969146,1.0,1.0
267,133.5,13,0.8259311664968811,0.028549782828556386,1.0,1.0
268,134.0,13,0.8238160178458878,0.02896814678648019,1.0,1.0
269,134.5,13,0.8219152605641964,0.028913613547084608,1.0,1.0
270,135.0,13,0.8213164387172843,0.028964581506657244,1.0,1.0
271,135.5,13,0.8195618990297118,0.029017898197802993,1.0,1.0
272,136.0,13,0.8189763232876422,0.02946542351033011,1.0,1.0
273,136.5,13,0.8180358720522607,0.029512692624913007,1.0,1.0
274,137.0,13,0.8168505274180198,0.02984012647639001,1.0,1.0
275,137.5,13,0.8157562783678908,0.02924292582577325,1.0,1.0
276,138.0,13,0.8141740343237056,0.02975019199042228,1.0,1.0
277,138.5,13,0.8128268018526843,0.030259305499229866,1.0,1.0
278,139.0,13,0.8112959689794171,0.030081645626894533,1.0,1.0
279,139.5,13,0.8107500155851128,0.029595755949956688,1.0,1.0
280,140.0,13,0.8099728777906687,0.029933517258277375,1.0,1.0
281,140.5,13,0.8089612514147692,0.029995920833830094,1.0,1.0
282,141.0,13,0.8082206003399257,0.02989865233666559,1.0,1.0
283,141.5,13,0.8083683136690436,0.029499596717603858,1.0,1.0
284,142.0,13,0.8081655451597496,0.02958924983557188,1.0,1.0
285,142.5,13,0.8071219669863912,0.030195361270685752,1.0,1.0
286,143.0,13,0.8053581503890362,0.030014347084847844,1.0,1.0
287,143.5,13,0.8051643229424142,0.029942378218018345,1.0,1.0
288,144.0,13,0.8048688509510868,0.02997582392297397,1.0,1.0
289,144.5,13,0.8039333961813048,0.03026057144064812,1.0,1.0
290,145.0,13,0.8028089291190538,0.030184335616409215,1.0,1.0
291,145.5,13,0.8016772456017545,0.030305676069700752,1.0,1.0
292,146.0,13,0.8013673262962311,0.030128201113548397,1.0,1.0
293,146.5,13,0.7999585615486062,0.03040372282383845,1.0,1.0
294,147.0,13,0.8001800603390449,0.03049125364243977,1.0,1.0
295,147.5,13,0.79995199885669,0.030689643665010015,1.0,1.0
296,148.0,13,0.7999322495339429,0.03045550752560826,1.0,1.0
297,148.5,13,0.7986366453700793,0.03037805148497839,1.0,1.0
298,149.0,13,0.7974711333178055,0.030479241875448405,1.0,1.0
299,149.5,13,0.7969903757491495,0.030153642184942143,1.0,1.0
300,150.0,13,0.7961216924138634,0.030794339698945458,1.0,1.0
301,150.5,13,0.7961725051609995,0.030556532384262005,1.0,1.0
302,151.0,13,0.7952928285976367,0.030488884243093144,1.0,1.0
303,151.5,13,0.7934316374021205,0.030257998647528588,1.0,1.0
304,152.0,13,0.7929770308370089,0.031143306387041887,1.0,1.0
305,152.5,13,0.7916541893828567,0.031114276120697906,1.0,1.0
306,153.0,13,0.7903089367640491,0.030839150821280435,1.0,1.0
307,153.5,13,0.7892776724551143,0.03110404572727469,1.0,1.0
308,154.0,13,0.7878916880134481,0.031764808551354114,1.0,1.0
309,154.5,13,0.7860928306618441,0.03126714680865923,1.0,1.0
310,155.0,13,0.7848472072194782,0.03166119984921328,1.0,1.0
311,155.5,13,0.7836345266228232,0.031525450050997224,1.0,1.0
312,156.0,13,0.7830574530052666,0.03159749394078999,1.0,1.0
313,156.5,13,0.7807183247520315,0.031570726637041496,1.0,1.0
314,157.0,13,0.7791480496796542,0.03186469346616289,1.0,1.0
315,157.5,13,0.7787671842680481,0.03200619703264404,1.0,1.0
316,158.0,13,0.778998131086657,0.03159144764827138,1.0,1.0
317,158.5,13,0.777896574444839,0.031801196360869456,1.0,1.0
318,159.0,13,0.777322006549824,0.03168720767748015,1.0,1.0
319,159.5,13,0.7772265522485771,0.0313268380455487,1.0,1.0
320,160.0,13,0.7767955829233647,0.03178972659073564,1.0,1.0
321,160.5,13,0.7757876675938592,0.03203088569853357,1.0,1.0
322,161.0,13,0.7752059647149883,0.03144772646943013,1.0,1.0
323,161.5,13,0.7759765391698715,0.0316598046252475,1.0,1.0
324,162.0,13,0.7747880416551224,0.03173696889459939,1.0,1.0
325,162.5,13,0.7760001397167131,0.03190897273460746,1.0,1.0
326,163.0,13,0.7759784822849611,0.03174329531406529,1.0,1.0
327,163.5,13,0.77427517769035,0.03197230679583305,1.0,1.0
328,164.0,13,0.7737251389640823,0.031854708250474505,1.0,1.0
329,164.5,13,0.7734601115035789,0.03188178793333268,1.0,1.0
330,165.0,13,0.772383268739015,0.03188609518059808,1.0,1.0
331,165.5,13,0.7729912198488634,0.03177466358886202,1.0,1.0
332,166.0,13,0.7722423951086734,0.03165221238863969,1.0,1.0
333,166.5,13,0.7727352581354077,0.031820933184392615,1.0,1.0
334,167.0,13,0.7717623812448978,0.03183156126896482,1.0,1.0
335,167.5,13,0.769508218950961,0.031671612835923534,1.0,1.0
336,168.0,13,0.7696658015322032,0.03230398502457022,1.0,1.0
337,168.5,13,0.7690864338946872,0.031928134154022375,1.0,1.0
338,169.0,13,0.769134450991539,0.03182187747509569,1.0,1.0
339,169.5,13,0.7693621834647885,0.031752784104305376,1.0,1.0
340,170.0,13,0.7695448494987723,0.03218521176070622,1.0,1.0
341,170.5,13,0.7670825151543675,0.0318111628514251,1.0,1.0
342,171.0,13,0.7665476039146895,0.031897182012932644,1.0,1.0
343,171.5,13,0.7667062547377197,0.032549073031449605,1.0,1.0
344,172.0,13,0.7664176241391831,0.0315783680600868,1.0,1.0
345,172.5,13,0.7669366806821034,0.032099545971611916,1.0,1.0
346,173.0,13,0.7676010656081836,0.03228697723921241,1.0,1.0
347,173.5,13,0.7680851990158067,0.032034128903860974,1.0,1.0
348,174.0,13,0.7684459431962359,0.03225252464694034,1.0,1.0
349,174.5,13,0.768007955793061,0.03151880111341439,1.0,1.0
350,175.0,13,0.768742422064657,0.032144775634722386,1.0,1.0
351,175.5,13,0.7683009998199561,0.032074216599013446,1.0,1.0
352,176.0,13,0.7681448195804171,0.03188688066024644,1.0,1.0
353,176.5,13,0.7675522843387059,0.032202232075224185,1.0,1.0
354,177.0,13,0.7676945216803076,0.03212838474737523,1.0,1.0
355,177.5,13,0.7673789662947739,0.03181847632154744,1.0,1.0
356,178.0,13,0.7665941997876066,0.031814553977278066,1.0,1.0
357,178.5,13,0.7647496242538044,0.032031490673338305,1.0,1.0
358,179.0,13,0.764058697023884,0.031985177360589916,1.0,1.0
359,179.5,13,0.7632525014135582,0.032377123126118554,1.0,1.0
360,180.0,13,0.7632661357173133,0.03263614739459011,1.0,1.0
361,180.5,13,0.7620061418032136,0.032501357382535366,1.0,1.0
362,181.0,13,0.7621803471931293,0.032352615177524933,1.0,1.0
363,181.5,13,0.761181630095078,0.0323040072439105,1.0,1.0
364,182.0,13,0.7603350357244261,0.03272854821448007,1.0,1.0
365,182.5,13,0.7610392682880186,0.03273720151694275,1.0,1.0
366,183.0,13,0.7587600664365042,0.03260515825412778,1.0,1.0
367,183.5,13,0.7594000099493695,0.03257362474040053,1.0,1.0
368,184.0,13,0.7602188793332514,0.0322367060099035,1.0,1.0
369,184.5,13,0.7593250299991707,0.03222535708421837,1.0,1.0
370,185.0,13,0.7597237585011414,0.03234705518423016,1.0,1.0
371,185.5,13,0.7601451932991209,0.032179661547730616,1.0,1.0
372,186.0,13,0.7596456785945114,0.03246588241732539,1.0,1.0
373,186.5,13,0.7586172560688778,0.03232903652279507,1.0,1.0
374,187.0,13,0.7584291108170848,0.033093869807303125,1.0,1.0
375,187.5,13,0.759046745248244,0.032698883735594625,1.0,1.0
376,188.0,13,0.7582331098393702,0.032307513398212376,1.0,1.0
377,188.5,13,0.7587746501008938,0.03252916451269603,1.0,1.0
378,189.0,13,0.7593545382971378,0.032435023813234556,1.0,1.0
379,189.5,13,0.7586939698513983,0.032310671867994994,1.0,1.0
380,190.0,13,0.7590490427414315,0.03237510706705667,1.0,1.0
381,190.5,13,0.7595232079735379,0.032310012385131134,1.0,1.0
382,191.0,13,0.7590651486365749,0.03276620655561977,1.0,1.0
383,191.5,13,0.758438150496372,0.03213497052963209,1.0,1.0
384,192.0,13,0.7583413576864592,0.03257376911101215,1.0,1.0
385,192.5,13,0.7578885475139403,0.032378911654156975,1.0,1.0
386,193.0,13,0.7578607554146818,0.032326584882915156,1.0,1.0
387,193.5,13,0.7583288326873425,0.03241187320844012,1.0,1.0
388,194.0,13,0.7584365604774167,0.03268196507316655,1.0,1.0
389,194.5,13,0.7580771846284267,0.03252814096730718,1.0,1.0
390,195.0,13,0.7594629713757238,0.03256416972356879,1.0,1.0
391,195.5,13,0.7595157952775596,0.03280777672447058,1.0,1.0
392,196.0,13,0.7595347961153825,0.03257246150651948,1.0,1.0
393,196.5,13,0.7592513261718931,0.032441676051494346,1.0,1.0
394,197.0,13,0.7591392245783335,0.032151277775475016,1.0,1.0
