frame,time,dominant_mode,dominant_amplitude,target_amplitude,shell_fraction,handedness
119,59.5,13,0.9534463407129178,0.0318569944132403,1.0,1.0
120,60.0,13,0.9536588954534079,0.031721989385119345,1.0,1.0
121,60.5,13,0.9536392923199346,0.033962539660024216,1.0,1.0
122,61.0,13,0.9542091639543104,0.033998263049305935,1.0,1.0
123,61.5,13,0.953986151635808,0.033134108528222565,1.0,1.0
124,62.0,13,0.954144716790711,0.03375673010796636,1.0,1.0
125,62.5,13,0.9539802496647838,0.034190553594135815,1.0,1.0
126,63.0,13,0.9544253804782347,0.035272380558561925,1.0,1.0
127,63.5,13,0.9545236407045808,0.034133710692666054,1.0,1.0
128,64.0,13,0.9543884465102234,0.03279274361784314,1.0,1.0
129,64.5,13,0.9544210444658155,0.03230220493274276,1.0,1.0
130,65.0,13,0.9548937518483674,0.034352578755673345,1.0,1.0
131,65.5,13,0.9547727663584353,0.033418546965218655,1.0,1.0
132,66.0,13,0.9540524636930829,0.032336519176280165,1.0,1.0
133,66.5,13,0.9538684644413108,0.03364140885501419,1.0,1.0
134,67.0,13,0.9535138722462463,0.03371323591541023,1.0,1.0
135,67.5,13,0.9528174043778515,0.032345052465982904,1.0,1.0
136,68.0,13,0.952399902168396,0.03374193725029283,1.0,1.0
137,68.5,13,0.9519786923783314,0.03249884832988436,1.0,1.0
138,69.0,13,0.9527515612178951,0.03206374175441302,1.0,1.0
139,69.5,13,0.953638499919763,0.031512859688877945,1.0,1.0
140,70.0,13,0.9544460174700957,0.03171348667903255,1.0,1.0
141,70.5,13,0.954395686085844,0.03317994348229257,1.0,1.0
142,71.0,13,0.9546428313949119,0.03394879096534854,1.0,1.0
143,71.5,13,0.9543368247890978,0.03366491295903898,1.0,1.0
144,72.0,13,0.9541983514264536,0.03207853010924169,1.0,1.0
145,72.5,13,0.9540801771462251,0.031841455318975156,1.0,1.0
146,73.0,13,0.9546127939443094,0.03138728662925249,0.9995,1.0
147,73.5,13,0.9546125988864923,0.03240703977341705,0.9995,1.0
148,74.0,13,0.9546750251241579,0.03316956098787891,0.9995,1.0
149,74.5,13,0.9534415272057282,0.034159480055641234,1.0,1.0
150,75.0,13,0.952884549426025,0.03555061036546243,1.0,1.0
151,75.5,13,0.9529679076699377,0.0342208727106116,1.0,1.0
152,76.0,13,0.9523741350951743,0.03368288085235189,1.0,1.0
153,76.5,13,0.9521954464890973,0.03206736335181239,1.0,1.0
154,77.0,13,0.9515455005308634,0.03248555774451368,1.0,1.0
155,77.5,13,0.9518263098290697,0.0348286008279625,1.0,1.0
156,78.0,13,0.9523761337614396,0.036086168053286134,1.0,1.0
157,78.5,13,0.9522869589244113,0.03710525700244377,1.0,1.0
158,79.0,13,0.9529860114341834,0.03709829351431516,1.0,1.0
159,79.5,13,0.9524881829093971,0.03873785522284773,1.0,1.0
160,80.0,13,0.9515591588519123,0.03887294116159629,1.0,1.0
161,80.5,13,0.9513419449218091,0.03842834791546305,1.0,1.0
162,81.0,13,0.9510341180535644,0.03818179225968963,1.0,1.0
163,81.5,13,0.950734872161622,0.03726405177948277,1.0,1.0
164,82.0,13,0.950490313530592,0.036665804452468725,1.0,1.0
165,82.5,13,0.9506501776821591,0.03665897230517611,1.0,1.0
166,83.0,13,0.9502285904035525,0.0383326207367198,1.0,1.0
167,83.5,13,0.9498343210345229,0.03672249574462366,1.0,1.0
168,84.0,13,0.9499118637429547,0.03824750908344604,1.0,1.0
169,84.5,13,0.9496237707233591,0.03852958218604055,1.0,1.0
170,85.0,13,0.9497321372197601,0.04067923058828865,1.0,1.0
171,85.5,13,0.9492006233494237,0.03791669045555477,1.0,1.0
172,86.0,13,0.9488305077144672,0.03905447488265984,1.0,1.0
173,86.5,13,0.9483888013933235,0.03820937482901907,1.0,1.0
174,87.0,13,0.9477730175660586,0.03954876412820195,1.0,1.0
175,87.5,13,0.9471278249320196,0.038160104292004525,1.0,1.0
176,88.0,13,0.9466939871362048,0.03733172062454897,1.0,1.0
177,88.5,13,0.9460551367707692,0.03523330665689206,1.0,1.0
178,89.0,13,0.9472504658273907,0.03790734727432992,1.0,1.0
179,89.5,13,0.9477333821310908,0.04067703171078013,1.0,1.0
180,90.0,13,0.9474098015522858,0.03934636648177263,1.0,1.0
181,90.5,13,0.946777297959211,0.03854815377262329,1.0,1.0
182,91.0,13,0.9464153081595664,0.040265703276002346,1.0,1.0
183,91.5,13,0.9462596526926353,0.03917481379555879,1.0,1.0
184,92.0,13,0.9460200346289012,0.03939949201550853,1.0,1.0
185,92.5,13,0.9455076935247808,0.04050223005542811,1.0,1.0
186,93.0,13,0.9450454596624612,0.04153520779232266,1.0,1.0
187,93.5,13,0.9447043968219423,0.04345759475619064,1.0,1.0
188,94.0,13,0.9446626288108592,0.042120929744143124,1.0,1.0
189,94.5,13,0.9445412406142492,0.04269063589849948,1.0,1.0
190,95.0,13,0.9439599414378052,0.043606317510760446,1.0,1.0
191,95.5,13,0.944465720814838,0.042540623176708314,1.0,1.0
192,96.0,13,0.9443755062668876,0.04311629096237174,1.0,1.0
193,96.5,13,0.9440076220031781,0.04393010644069331,1.0,1.0
194,97.0,13,0.9439395087112832,0.04270277672653209,1.0,1.0
195,97.5,13,0.9447028589055182,0.0421805240452007,1.0,1.0
196,98.0,13,0.94408834959913,0.04317978724552164,1.0,1.0
197,98.5,13,0.9437719070495783,0.04266603221691941,1.0,1.0
198,99.0,13,0.9437495019934234,0.04230190475799502,1.0,1.0
199,99.5,13,0.9436297948854423,0.04177918128854589,1.0,1.0
200,100.0,13,0.9427935742502472,0.04012018242684995,1.0,1.0
201,100.5,13,0.9422629853666084,0.040735600627977896,1.0,1.0
202,101.0,13,0.9414600279701614,0.04193827178204759,1.0,1.0
203,101.5,13,0.9404516128944311,0.0448411725529292,1.0,1.0
204,102.0,13,0.9398812845348624,0.04220897475785936,1.0,1.0
205,102.5,13,0.940070890250809,0.043152770501800684,1.0,1.0
206,103.0,13,0.9399084646524266,0.04489262035208632,1.0,1.0
207,103.5,13,0.9394148462997575,0.043136436089429984,1.0,1.0
208,104.0,13,0.9390141155804066,0.04307862225035671,1.0,1.0
209,104.5,13,0.9382188483963878,0.04465963212632996,1.0,1.0
210,105.0,13,0.9374997039894677,0.043993834620512436,1.0,1.0
211,105.5,13,0.9370523513819918,0.045625255603822155,1.0,1.0
212,106.0,13,0.9363877404782991,0.046300012185244474,1.0,1.0
213,106.5,13,0.9354268013543592,0.047310905234435686,1.0,1.0
214,107.0,13,0.9350266973277384,0.046008110700812364,1.0,1.0
215,107.5,13,0.9341576578087131,0.047731682081498944,1.0,1.0
216,108.0,13,0.9332826596173328,0.047355825857405075,1.0,1.0
217,108.5,13,0.9324009856209076,0.047309842172314404,1.0,1.0
218,109.0,13,0.9313433913099128,0.047744096129807796,1.0,1.0
219,109.5,13,0.9301390889555938,0.04785462969347013,1.0,1.0
220,110.0,13,0.9293057681634456,0.04655222470443563,1.0,1.0
221,110.5,13,0.928441461660396,0.04787125106223841,1.0,1.0
222,111.0,13,0.9269355816469913,0.045608526523980494,1.0,1.0
223,111.5,13,0.9264037285768858,0.04569774906497379,1.0,1.0
224,112.0,13,0.925916115017267,0.04627485552265897,1.0,1.0
225,112.5,13,0.9252442309433703,0.047866021344311865,1.0,1.0
226,113.0,13,0.9250311934138695,0.047124684182996604,1.0,1.0
227,113.5,13,0.9244075919134886,0.04826334162960877,1.0,1.0
228,114.0,13,0.9230645520068221,0.04716328521542961,1.0,1.0
229,114.5,13,0.9217865292325003,0.04733545704197067,1.0,1.0
230,115.0,13,0.9204498779841321,0.048672322623991564,1.0,1.0
231,115.5,13,0.9195130193028339,0.04915598314826353,1.0,1.0
232,116.0,13,0.9176184519184575,0.04868374438899192,1.0,1.0
233,116.5,13,0.9173523370707335,0.04824716632748665,1.0,1.0
234,117.0,13,0.9167458232447515,0.04738907016606154,1.0,1.0
235,117.5,13,0.9154962165596483,0.04625896084403725,1.0,1.0
236,118.0,13,0.9142373148810219,0.04782507482818721,1.0,1.0
237,118.5,13,0.9126247029097662,0.05017355197872062,1.0,1.0
238,119.0,13,0.9109399136162041,0.05034236071500006,1.0,1.0
239,119.5,13,0.909970418885129,0.050814581935217214,1.0,1.0
240,120.0,13,0.9085042698005278,0.05289775174926542,1.0,1.0
241,120.5,13,0.907794347946773,0.05209920989857279,1.0,1.0
242,121.0,13,0.9059525689798789,0.04957701421321364,1.0,1.0
243,121.5,13,0.9050244357277604,0.047937278564801754,1.0,1.0
244,122.0,13,0.9027875934753476,0.047207923899001566,1.0,1.0
245,122.5,13,0.9011048587866214,0.04710953969460773,1.0,1.0
246,123.0,13,0.8977797670392156,0.04588021141293969,1.0,1.0
247,123.5,13,0.8961191815064894,0.0458845581116448,1.0,1.0
248,124.0,13,0.8936861771054168,0.04782597447705203,1.0,1.0
249,124.5,13,0.8938386410045103,0.05139536788170226,1.0,1.0
250,125.0,13,0.8933412874283368,0.049875204094212866,1.0,1.0
251,125.5,13,0.8923592487277499,0.05254473414179178,1.0,1.0
252,126.0,13,0.8916778934737194,0.05136171360080019,1.0,1.0
253,126.5,13,0.8900416543158012,0.050583200193121,1.0,1.0
254,127.0,13,0.8882305125877419,0.050844203931451906,1.0,1.0
255,127.5,13,0.8850846916693352,0.048948105023836626,1.0,1.0
256,128.0,13,0.8824526661090016,0.049529690786111996,1.0,1.0
257,128.5,13,0.8801466680335359,0.04962232539767375,1.0,1.0
258,129.0,13,0.8776874592365566,0.048912306118990445,1.0,1.0
259,129.5,13,0.87572186182753,0.04710594963168177,0.9995,1.0
260,130.0,13,0.874840599774429,0.047693209762476936,1.0,1.0
261,130.5,13,0.8734115043088424,0.048543192515322284,1.0,1.0
262,131.0,13,0.8729939218502557,0.04943774096199713,1.0,1.0
263,131.5,13,0.8711573808224898,0.04773675260683123,1.0,1.0
264,132.0,13,0.8705906559068793,0.04738625662657842,1.0,1.0
265,132.5,13,0.8671372969113976,0.04705466574370348,1.0,1.0
266,133.0,13,0.8643236936960736,0.04792544017691736,1.0,1.0
267,133.5,13,0.8607900431162608,0.04991544283081492,1.0,1.0
268,134.0,13,0.8592651938953373,0.049416544089303384,1.0,1.0
269,134.5,13,0.8563058726661977,0.04728820131521476,1.0,1.0
270,135.0,13,0.8541315639908509,0.04881804527747621,1.0,1.0
271,135.5,13,0.8525092368877946,0.04878492025112664,1.0,1.0
272,136.0,13,0.8495502941541352,0.04790079356046263,1.0,1.0
273,136.5,13,0.8469563895750124,0.04570700866242183,1.0,1.0
274,137.0,13,0.8463768504692797,0.04496775139608507,1.0,1.0
275,137.5,13,0.8446458179498623,0.04394923320336466,1.0,1.0
276,138.0,13,0.8407008021041882,0.0442716490470089,1.0,1.0
277,138.5,13,0.8376988291116401,0.0453329209193818,1.0,1.0
278,139.0,13,0.8367025869464068,0.045190851893882486,1.0,1.0
279,139.5,13,0.8332895097980143,0.04440918717256641,1.0,1.0
280,140.0,13,0.8310454478518016,0.04373387316449982,1.0,1.0
281,140.5,13,0.8289296936933477,0.04559152406447421,1.0,1.0
282,141.0,13,0.8276708619872966,0.045443598928220454,1.0,1.0
283,141.5,13,0.8273977364512969,0.046585367213458816,1.0,1.0
284,142.0,13,0.8257574493110866,0.04491316472047128,1.0,1.0
285,142.5,13,0.8243560793631547,0.04550107294144675,1.0,1.0
286,143.0,13,0.822338151054406,0.04511351169475235,1.0,1.0
287,143.5,13,0.8195397078560368,0.045643212122670584,1.0,1.0
288,144.0,13,0.8177245036853572,0.046960355504393314,1.0,1.0
289,144.5,13,0.8169042607211162,0.046385096792786004,1.0,1.0
290,145.0,13,0.813626862019822,0.04438867664156611,1.0,1.0
291,145.5,13,0.812538750643123,0.045253890920869275,1.0,1.0
292,146.0,13,0.810527714946702,0.04453937337815058,1.0,1.0
293,146.5,13,0.806476805181163,0.04207289004352622,1.0,1.0
294,147.0,13,0.8057256540346676,0.04569800385932897,1.0,1.0
295,147.5,13,0.8022927271598127,0.04617042190805244,1.0,1.0
296,148.0,13,0.7985751266590029,0.04341950791080496,1.0,1.0
297,148.5,13,0.7966398618013345,0.04417783338235738,1.0,1.0
298,149.0,13,0.7937391943484923,0.04224055665132661,1.0,1.0
299,149.5,13,0.7923249325012133,0.0436101815879082,1.0,1.0
300,150.0,13,0.7904042566912097,0.0410480525857229,1.0,1.0
301,150.5,13,0.7891787415831617,0.03963385775284008,1.0,1.0
302,151.0,13,0.7881652726882575,0.044797065352637694,1.0,1.0
303,151.5,13,0.786408133239644,0.04338394050407138,1.0,1.0
304,152.0,13,0.7838810680245673,0.0437405458687172,1.0,1.0
305,152.5,13,0.7815379652878225,0.04335416504797479,1.0,1.0
306,153.0,13,0.7795007524138652,0.04245532934590083,1.0,1.0
307,153.5,13,0.7775891523888476,0.04240725376778773,1.0,1.0
308,154.0,13,0.7770598752363286,0.04294627573643685,1.0,1.0
309,154.5,13,0.7775117905321776,0.04151299042019405,1.0,1.0
310,155.0,13,0.7775935000488496,0.04156915774067089,1.0,1.0
311,155.5,13,0.7760532988161254,0.04382581304137084,1.0,1.0
312,156.0,13,0.774928974519653,0.042818034842089306,1.0,1.0
313,156.5,13,0.7739174629484364,0.04401289766726923,1.0,1.0
314,157.0,13,0.7744036204489665,0.04258485768351991,1.0,1.0
315,157.5,13,0.7722149698288664,0.043045355663666476,1.0,1.0
316,158.0,13,0.772583966776549,0.0413364340472331,1.0,1.0
317,158.5,13,0.7714312140872546,0.04359926887633235,1.0,1.0
318,159.0,13,0.7691713573709584,0.042215893174607146,1.0,1.0
319,159.5,13,0.7664894078257375,0.04227232767042851,1.0,1.0
320,160.0,13,0.7661570924293801,0.04324555997832181,1.0,1.0
321,160.5,13,0.764390152630988,0.04307806467005119,1.0,1.0
322,161.0,13,0.7628582782336027,0.041751198363945294,1.0,1.0
323,161.5,13,0.7628530778712225,0.04151838206548507,1.0,1.0
324,162.0,13,0.7605541002285667,0.03851901242989674,1.0,1.0
325,162.5,13,0.7583119966262346,0.038715398951065114,1.0,1.0
326,163.0,13,0.7562321022128127,0.042547242549914537,1.0,1.0
327,163.5,13,0.755026443263575,0.04058976608105246,1.0,1.0
328,164.0,13,0.7531854398625883,0.041929718176751736,1.0,1.0
329,164.5,13,0.7504911641681429,0.04133472181578866,1.0,1.0
330,165.0,13,0.7491636392808938,0.040370562485417455,1.0,1.0
331,165.5,13,0.7481175775000115,0.040974903582440554,1.0,1.0
332,166.0,13,0.7461771763234676,0.04038896278333745,1.0,1.0
333,166.5,27,0.9306484633136519,0.04158879470043196,1.0,1.0
334,167.0,27,0.9334487194962455,0.040377624807031394,1.0,1.0
335,167.5,27,0.9352134899143594,0.04261408762161944,1.0,1.0
336,168.0,27,0.9366192066031698,0.04139479709587442,1.0,1.0
337,168.5,27,0.9398811145987455,0.04299821311321341,1.0,1.0
338,169.0,27,0.9427155646005572,0.04101687629640947,1.0,1.0
339,169.5,27,0.9438601916867985,0.040968841832895016,1.0,1.0
340,170.0,27,0.9470914727940858,0.03938300152592935,1.0,1.0
341,170.5,27,0.9488064761004815,0.039887807358510725,1.0,1.0
342,171.0,27,0.9482022513172381,0.04197948393008174,1.0,1.0
343,171.5,27,0.948845441469843,0.03982861563638771,1.0,1.0
344,172.0,27,0.9503734915497399,0.0417626381444368,1.0,1.0
345,172.5,27,0.953120341713893,0.04135804690086356,1.0,1.0
346,173.0,27,0.9528824173508912,0.04114599776726402,1.0,1.0
347,173.5,27,0.9547098804449706,0.03978911310054432,1.0,1.0
348,174.0,27,0.9570953862686561,0.04193094719645644,1.0,1.0
349,174.5,27,0.9561024011636067,0.04190433481249931,1.0,1.0
350,175.0,27,0.9556013187723317,0.041466152642394866,1.0,1.0
351,175.5,27,0.9572214316720904,0.040832855934716826,1.0,1.0
352,176.0,27,0.955485489335814,0.040417884756132415,1.0,1.0
353,176.5,27,0.9551206860860161,0.0396798973404647,1.0,1.0
354,177.0,27,0.9576215215606572,0.04148155626665672,1.0,1.0
355,177.5,27,0.9584138688270487,0.040619195992945716,1.0,1.0
356,178.0,27,0.9584218886659677,0.0420559893249475,1.0,1.0
357,178.5,27,0.9577058256191102,0.04193714799952661,1.0,1.0
358,179.0,27,0.9571701463002094,0.04172608504130841,1.0,1.0
359,179.5,27,0.957558525939479,0.04070371121413962,1.0,1.0
360,180.0,27,0.9575416019304537,0.04174773786249044,1.0,1.0
361,180.5,27,0.9587070454571374,0.04125723543672482,1.0,1.0
362,181.0,27,0.9596532735696622,0.04237228041786864,1.0,1.0
363,181.5,27,0.9587238476769919,0.04276774964029858,1.0,1.0
364,182.0,27,0.9603999693920158,0.0420240325099707,1.0,1.0
365,182.5,27,0.960235704326161,0.04167088688133203,1.0,1.0
366,183.0,27,0.9598189890824126,0.04144789213523513,1.0,1.0
367,183.5,27,0.959203077913675,0.04059057837154634,1.0,1.0
368,184.0,27,0.9612243126714091,0.0405190520026566,1.0,1.0
369,184.5,27,0.9610410838031793,0.04036292479483491,1.0,1.0
370,185.0,27,0.9614164125220439,0.04219746304208851,1.0,1.0
371,185.5,27,0.9627506580659461,0.04126365153304091,1.0,1.0
372,186.0,27,0.9610254316475579,0.0431301170186934,1.0,1.0
373,186.5,27,0.9624979464499948,0.039269601437435915,1.0,1.0
374,187.0,27,0.9619014945099671,0.04217562995312642,1.0,1.0
375,187.5,27,0.9631479834764863,0.040974947132255024,1.0,1.0
376,188.0,27,0.96394122533677,0.04215898983467569,1.0,1.0
377,188.5,27,0.9645615403155261,0.04179514865353269,1.0,1.0
378,189.0,27,0.9647260299858954,0.043043087050482695,1.0,1.0
379,189.5,27,0.963831345564114,0.04016419272089355,1.0,1.0
380,190.0,27,0.9634956667650786,0.041571306720472635,1.0,1.0
381,190.5,27,0.9637412822256094,0.040407267946044385,1.0,1.0
382,191.0,27,0.9657254161322932,0.04116984712267854,1.0,1.0
383,191.5,27,0.9664486161707653,0.040654632280337444,1.0,1.0
384,192.0,27,0.9657958354198783,0.041302234534550356,1.0,1.0
385,192.5,27,0.966523993997262,0.04043059643557899,1.0,1.0
386,193.0,27,0.9680805448774155,0.04200017924579207,1.0,1.0
387,193.5,27,0.9682537009046472,0.04126626842241883,1.0,1.0
388,194.0,27,0.9676507792144317,0.04049314833854006,1.0,1.0
389,194.5,27,0.9675844874368554,0.04024960921351495,1.0,1.0
390,195.0,27,0.967657616347309,0.039365054981874835,1.0,1.0
391,195.5,27,0.9674852021039625,0.04027613533157032,1.0,1.0
392,196.0,27,0.9688797370095736,0.041694424142394555,1.0,1.0
393,196.5,27,0.9683934625252756,0.04155689362839162,1.0,1.0
394,197.0,27,0.969049256575133,0.04295666541081267,1.0,1.0
395,197.5,27,0.9680766936951797,0.0434617797028197,1.0,1.0
396,198.0,27,0.9677795775867633,0.04065170606458668,1.0,1.0
397,198.5,27,0.96863309752234,0.04100836876158559,1.0,1.0
398,199.0,27,0.9693918573210327,0.04118579296222986,1.0,1.0
399,199.5,27,0.9688698478264689,0.04027600164481143,1.0,1.0
400,200.0,27,0.9689437014532815,0.04077311802198351,1.0,1.0
401,200.5,27,0.9679486399070452,0.041819949440394646,1.0,1.0
402,201.0,27,0.9677415815830609,0.03988973539752635,1.0,1.0
403,201.5,27,0.9673709880359036,0.04127923186156729,1.0,1.0
404,202.0,27,0.9682762685331229,0.039855834636302254,1.0,1.0
405,202.5,27,0.9698788561561686,0.042489787918020494,1.0,1.0
406,203.0,27,0.9693652492664633,0.04120604037256783,1.0,1.0
407,203.5,27,0.968546791262415,0.041261091925936876,1.0,1.0
408,204.0,27,0.9678746195087033,0.04203887145794173,1.0,1.0
